level,type,file,line,message,advice
WARN,truth-risk,docs/教程资料/创游世界新手常见问题汇总.md,88,强结论缺少附近证据提示：- 地块素材：不能改变类型,建议补充 OCR、截图、官方教程、引擎更新、实测或待验证标记；没有证据时降低语气。
WARN,truth-risk,docs/教程资料/创游世界新手常见问题汇总.md,94,强结论缺少附近证据提示：**A**：这是因为地图中的物体是素材的「实例」，修改素材不会自动更新已有实例。,建议补充 OCR、截图、官方教程、引擎更新、实测或待验证标记；没有证据时降低语气。
WARN,truth-risk,docs/教程资料/创游世界新手常见问题汇总.md,99,强结论缺少附近证据提示：3. 或者使用「应用到原素材」功能（如果支持）,建议补充 OCR、截图、官方教程、引擎更新、实测或待验证标记；没有证据时降低语气。
WARN,truth-risk,docs/教程资料/创游世界新手常见问题汇总.md,140,强结论缺少附近证据提示：1. 素材类型不支持该组件（如地块不能挂角色组件）,建议补充 OCR、截图、官方教程、引擎更新、实测或待验证标记；没有证据时降低语气。
WARN,truth-risk,docs/教程资料/创游世界新手常见问题汇总.md,142,强结论缺少附近证据提示：3. 同类组件已挂（如已挂了生命组件就不能再挂另一个生命组件）,建议补充 OCR、截图、官方教程、引擎更新、实测或待验证标记；没有证据时降低语气。
WARN,truth-risk,docs/教程资料/创游世界新手常见问题汇总.md,156,强结论缺少附近证据提示：> 📚 相关阅读：[创游世界组件系统完全指南](./专题研究/创游世界组件系统完全指南.md),建议补充 OCR、截图、官方教程、引擎更新、实测或待验证标记；没有证据时降低语气。
WARN,truth-risk,docs/教程资料/创游世界新手常见问题汇总.md,208,强结论缺少附近证据提示：> 📚 相关阅读：[创游世界脚本入门完全指南](./专题研究/创游世界脚本入门完全指南.md),建议补充 OCR、截图、官方教程、引擎更新、实测或待验证标记；没有证据时降低语气。
WARN,truth-risk,docs/教程资料/创游世界新手常见问题汇总.md,255,强结论缺少附近证据提示：1. 广播名是否完全一致？（包括大小写）,建议补充 OCR、截图、官方教程、引擎更新、实测或待验证标记；没有证据时降低语气。
WARN,truth-risk,docs/教程资料/创游世界新手常见问题汇总.md,272,强结论缺少附近证据提示：| 地图属性 | 地图存在期间 | 当前地图所有物体 |,建议补充 OCR、截图、官方教程、引擎更新、实测或待验证标记；没有证据时降低语气。
WARN,truth-risk,docs/教程资料/创游世界新手常见问题汇总.md,581,强结论缺少附近证据提示：> 📚 相关阅读：[创游世界动画与动效系统完全指南](./专题研究/创游世界动画与动效系统完全指南.md),建议补充 OCR、截图、官方教程、引擎更新、实测或待验证标记；没有证据时降低语气。
WARN,truth-risk,docs/教程资料/创游世界新手常见问题速查.md,48,强结论缺少附近证据提示：**A**：素材是模板，放到地图里才变成物体。修改素材后，地图里的物体不一定自动更新。,建议补充 OCR、截图、官方教程、引擎更新、实测或待验证标记；没有证据时降低语气。
WARN,truth-risk,docs/教程资料/创游世界新手常见问题速查.md,105,强结论缺少附近证据提示：**A**：检查：1)广播名称是否完全一致 2)监听脚本是否写在「当收到广播时」触发时机下 3)监听者是否还存在。,建议补充 OCR、截图、官方教程、引擎更新、实测或待验证标记；没有证据时降低语气。
WARN,truth-risk,docs/教程资料/创游世界新手常见问题速查.md,139,强结论缺少附近证据提示：**A**：修改配置表后，旧存档不会自动同步新结构。在「玩家开始时」脚本里做数据同步补丁。,建议补充 OCR、截图、官方教程、引擎更新、实测或待验证标记；没有证据时降低语气。
WARN,truth-risk,docs/教程资料/创游世界新手常见问题速查.md,162,强结论缺少附近证据提示：**A**：地图里的物体是实例，修改素材模板不会自动更新已摆放的物体。使用「应用到原素材」同步，或重新摆物体。,建议补充 OCR、截图、官方教程、引擎更新、实测或待验证标记；没有证据时降低语气。
WARN,truth-risk,docs/教程资料/创游世界新手脚本入门教程.md,94,强结论缺少附近证据提示：> 📚 相关阅读：[创游世界触发时机完全指南](../脚本系统/专题研究/创游世界触发时机完全指南.md) - 触发时机详解,建议补充 OCR、截图、官方教程、引擎更新、实测或待验证标记；没有证据时降低语气。
WARN,truth-risk,docs/教程资料/创游世界新手脚本入门教程.md,122,强结论缺少附近证据提示：| `发送广播` | 向所有物体发送消息 |,建议补充 OCR、截图、官方教程、引擎更新、实测或待验证标记；没有证据时降低语气。
WARN,truth-risk,docs/教程资料/创游世界新手脚本入门教程.md,169,强结论缺少附近证据提示：| **地图属性** | 属于当前地图 | 同地图所有物体共享 |,建议补充 OCR、截图、官方教程、引擎更新、实测或待验证标记；没有证据时降低语气。
WARN,truth-risk,docs/教程资料/创游世界新手脚本入门教程.md,187,强结论缺少附近证据提示：> 📚 相关阅读：[创游世界变量与作用域完全指南](../核心研究/创游世界变量与作用域完全指南.md) - 变量详解,建议补充 OCR、截图、官方教程、引擎更新、实测或待验证标记；没有证据时降低语气。
WARN,truth-risk,docs/教程资料/创游世界新手脚本入门教程.md,246,强结论缺少附近证据提示：> 📚 相关阅读：[创游世界广播命名规范与最佳实践](../脚本系统/创游世界广播命名规范与最佳实践.md) - 广播命名规范,建议补充 OCR、截图、官方教程、引擎更新、实测或待验证标记；没有证据时降低语气。
WARN,truth-risk,docs/教程资料/创游世界新手脚本入门教程.md,314,强结论缺少附近证据提示：3. ✅ 广播名称是否完全一致？,建议补充 OCR、截图、官方教程、引擎更新、实测或待验证标记；没有证据时降低语气。
WARN,truth-risk,docs/教程资料/创游世界新手脚本入门教程.md,350,强结论缺少附近证据提示：| 组件深入 | [创游世界组件系统完全指南](./专题研究/创游世界组件系统完全指南.md) |,建议补充 OCR、截图、官方教程、引擎更新、实测或待验证标记；没有证据时降低语气。
WARN,truth-risk,docs/教程资料/创游世界新手脚本入门教程.md,351,强结论缺少附近证据提示：| 广播进阶 | [创游世界广播机制完全指南](../脚本系统/专题研究/创游世界广播机制完全指南.md) |,建议补充 OCR、截图、官方教程、引擎更新、实测或待验证标记；没有证据时降低语气。
WARN,truth-risk,docs/教程资料/创游世界新手脚本入门教程.md,381,强结论缺少附近证据提示：- [创游世界触发时机完全指南](../脚本系统/专题研究/创游世界触发时机完全指南.md) - 触发时机详解,建议补充 OCR、截图、官方教程、引擎更新、实测或待验证标记；没有证据时降低语气。
WARN,truth-risk,docs/教程资料/创游世界新手快速入门清单.md,30,强结论缺少附近证据提示：> 1. 素材 ≠ 物体，改素材不会更新已有物体,建议补充 OCR、截图、官方教程、引擎更新、实测或待验证标记；没有证据时降低语气。
WARN,truth-risk,docs/教程资料/创游世界新手快速入门清单.md,42,强结论缺少附近证据提示：| 素材区 | 管理项目中的所有资源 |,建议补充 OCR、截图、官方教程、引擎更新、实测或待验证标记；没有证据时降低语气。
WARN,truth-risk,docs/教程资料/创游世界新手快速入门清单.md,87,强结论缺少附近证据提示：> - 修改素材后，地图中已有的物体 **不会** 自动更新,建议补充 OCR、截图、官方教程、引擎更新、实测或待验证标记；没有证据时降低语气。
WARN,truth-risk,docs/教程资料/创游世界新手快速入门清单.md,127,强结论缺少附近证据提示：> - 不挂组件 = 静态图片，物体不会有任何功能,建议补充 OCR、截图、官方教程、引擎更新、实测或待验证标记；没有证据时降低语气。
WARN,truth-risk,docs/教程资料/创游世界新手快速入门清单.md,280,强结论缺少附近证据提示：| 深入脚本 | [创游世界脚本入门完全指南](./专题研究/创游世界脚本入门完全指南.md) |,建议补充 OCR、截图、官方教程、引擎更新、实测或待验证标记；没有证据时降低语气。
WARN,truth-risk,docs/教程资料/创游世界新手快速入门清单.md,281,强结论缺少附近证据提示：| 理解变量 | [创游世界变量完全指南](./专题研究/创游世界变量完全指南.md) |,建议补充 OCR、截图、官方教程、引擎更新、实测或待验证标记；没有证据时降低语气。
WARN,truth-risk,docs/教程资料/创游世界新手问题快速索引.md,79,强结论缺少附近证据提示：| 广播没效果？ | 检查：名称是否完全一致、监听触发时机、对象是否存活 | [创游世界广播使用速查卡](./创游世界广播使用速查卡.md) |,建议补充 OCR、截图、官方教程、引擎更新、实测或待验证标记；没有证据时降低语气。
